#timebase=4000000(ps)
,#voltbase=200000(mv/100)
#size=4000
-4.650E-05,0.016
-4.648E-05,0.016
-4.646E-05,0.008
-4.644E-05,0.024
-4.642E-05,0.008
-4.640E-05,0.000
-4.638E-05,0.016
-4.636E-05,0.016
-4.634E-05,0.008
-4.632E-05,0.008
-4.630E-05,0.016
-4.628E-05,0.016
-4.626E-05,0.008
-4.624E-05,0.024
-4.622E-05,0.024
-4.620E-05,0.016
-4.618E-05,0.016
-4.616E-05,0.016
-4.614E-05,0.008
-4.612E-05,0.008
-4.610E-05,0.000
-4.608E-05,0.008
-4.606E-05,0.008
-4.604E-05,0.000
-4.602E-05,0.016
-4.600E-05,0.008
-4.598E-05,0.008
-4.596E-05,0.008
-4.594E-05,0.008
-4.592E-05,0.008
-4.590E-05,0.000
-4.588E-05,0.008
-4.586E-05,0.024
-4.584E-05,0.016
-4.582E-05,0.016
-4.580E-05,0.000
-4.578E-05,0.016
-4.576E-05,0.016
-4.574E-05,0.016
-4.572E-05,0.016
-4.570E-05,0.016
-4.568E-05,0.016
-4.566E-05,0.008
-4.564E-05,0.008
-4.562E-05,0.008
-4.560E-05,0.008
-4.558E-05,0.000
-4.556E-05,0.000
-4.554E-05,0.016
-4.552E-05,0.016
-4.550E-05,0.008
-4.548E-05,0.016
-4.546E-05,0.008
-4.544E-05,0.008
-4.542E-05,0.016
-4.540E-05,0.016
-4.538E-05,0.016
-4.536E-05,0.000
-4.534E-05,0.008
-4.532E-05,0.016
-4.530E-05,0.008
-4.528E-05,0.008
-4.526E-05,0.016
-4.524E-05,0.016
-4.522E-05,0.000
-4.520E-05,0.008
-4.518E-05,0.016
-4.516E-05,0.008
-4.514E-05,0.008
-4.512E-05,0.008
-4.510E-05,0.008
-4.508E-05,0.008
-4.506E-05,0.008
-4.504E-05,0.016
-4.502E-05,0.008
-4.500E-05,0.000
-4.498E-05,0.008
-4.496E-05,0.000
-4.494E-05,0.016
-4.492E-05,0.016
-4.490E-05,0.008
-4.488E-05,0.000
-4.486E-05,0.008
-4.484E-05,0.016
-4.482E-05,0.016
-4.480E-05,0.008
-4.478E-05,0.016
-4.476E-05,0.008
-4.474E-05,0.000
-4.472E-05,0.008
-4.470E-05,0.016
-4.468E-05,0.016
-4.466E-05,0.016
-4.464E-05,0.024
-4.462E-05,0.008
-4.460E-05,0.000
-4.458E-05,0.016
-4.456E-05,0.016
-4.454E-05,0.008
-4.452E-05,0.000
-4.450E-05,0.000
-4.448E-05,0.000
-4.446E-05,0.000
-4.444E-05,0.024
-4.442E-05,0.016
-4.440E-05,0.000
-4.438E-05,0.008
-4.436E-05,0.016
-4.434E-05,0.008
-4.432E-05,0.016
-4.430E-05,0.008
-4.428E-05,0.008
-4.426E-05,0.008
-4.424E-05,0.016
-4.422E-05,0.016
-4.420E-05,0.016
-4.418E-05,0.000
-4.416E-05,0.000
-4.414E-05,0.008
-4.412E-05,0.016
-4.410E-05,0.016
-4.408E-05,0.016
-4.406E-05,0.008
-4.404E-05,0.024
-4.402E-05,0.016
-4.400E-05,0.008
-4.398E-05,0.008
-4.396E-05,0.008
-4.394E-05,0.008
-4.392E-05,0.000
-4.390E-05,0.008
-4.388E-05,0.016
-4.386E-05,0.016
-4.384E-05,0.016
-4.382E-05,0.000
-4.380E-05,0.000
-4.378E-05,0.016
-4.376E-05,0.008
-4.374E-05,0.008
-4.372E-05,0.008
-4.370E-05,0.008
-4.368E-05,0.000
-4.366E-05,0.008
-4.364E-05,0.000
-4.362E-05,0.016
-4.360E-05,0.016
-4.358E-05,0.016
-4.356E-05,0.016
-4.354E-05,0.000
-4.352E-05,0.008
-4.350E-05,0.016
-4.348E-05,0.008
-4.346E-05,0.000
-4.344E-05,0.000
-4.342E-05,0.016
-4.340E-05,0.008
-4.338E-05,0.000
-4.336E-05,0.008
-4.334E-05,0.008
-4.332E-05,0.000
-4.330E-05,0.008
-4.328E-05,0.016
-4.326E-05,0.008
-4.324E-05,0.008
-4.322E-05,0.008
-4.320E-05,0.008
-4.318E-05,0.008
-4.316E-05,0.016
-4.314E-05,0.000
-4.312E-05,0.024
-4.310E-05,0.016
-4.308E-05,0.008
-4.306E-05,0.000
-4.304E-05,0.008
-4.302E-05,0.000
-4.300E-05,0.016
-4.298E-05,0.016
-4.296E-05,0.016
-4.294E-05,0.000
-4.292E-05,0.016
-4.290E-05,0.008
-4.288E-05,0.008
-4.286E-05,0.016
-4.284E-05,0.008
-4.282E-05,0.016
-4.280E-05,0.016
-4.278E-05,0.008
-4.276E-05,0.016
-4.274E-05,0.008
-4.272E-05,0.008
-4.270E-05,0.008
-4.268E-05,0.008
-4.266E-05,0.000
-4.264E-05,0.024
-4.262E-05,0.016
-4.260E-05,0.008
-4.258E-05,0.008
-4.256E-05,0.008
-4.254E-05,0.008
-4.252E-05,0.008
-4.250E-05,0.008
-4.248E-05,0.000
-4.246E-05,0.016
-4.244E-05,0.024
-4.242E-05,0.008
-4.240E-05,0.008
-4.238E-05,0.008
-4.236E-05,0.008
-4.234E-05,0.008
-4.232E-05,0.008
-4.230E-05,0.000
-4.228E-05,0.016
-4.226E-05,0.016
-4.224E-05,0.008
-4.222E-05,0.000
-4.220E-05,0.024
-4.218E-05,0.016
-4.216E-05,0.000
-4.214E-05,0.008
-4.212E-05,0.016
-4.210E-05,0.008
-4.208E-05,0.008
-4.206E-05,0.008
-4.204E-05,0.016
-4.202E-05,0.008
-4.200E-05,0.008
-4.198E-05,0.000
-4.196E-05,0.008
-4.194E-05,0.024
-4.192E-05,0.016
-4.190E-05,0.000
-4.188E-05,0.000
-4.186E-05,0.000
-4.184E-05,0.016
-4.182E-05,0.008
-4.180E-05,0.008
-4.178E-05,0.008
-4.176E-05,0.016
-4.174E-05,0.008
-4.172E-05,0.008
-4.170E-05,0.016
-4.168E-05,0.016
-4.166E-05,0.008
-4.164E-05,0.008
-4.162E-05,0.008
-4.160E-05,0.000
-4.158E-05,0.000
-4.156E-05,0.000
-4.154E-05,0.000
-4.152E-05,0.008
-4.150E-05,0.008
-4.148E-05,0.016
-4.146E-05,0.008
-4.144E-05,0.000
-4.142E-05,0.008
-4.140E-05,0.000
-4.138E-05,0.016
-4.136E-05,0.016
-4.134E-05,0.016
-4.132E-05,0.016
-4.130E-05,0.008
-4.128E-05,0.008
-4.126E-05,0.000
-4.124E-05,0.016
-4.122E-05,0.000
-4.120E-05,0.024
-4.118E-05,0.016
-4.116E-05,0.016
-4.114E-05,0.024
-4.112E-05,0.008
-4.110E-05,0.016
-4.108E-05,0.016
-4.106E-05,0.016
-4.104E-05,0.016
-4.102E-05,0.016
-4.100E-05,0.008
-4.098E-05,0.008
-4.096E-05,0.008
-4.094E-05,0.008
-4.092E-05,0.016
-4.090E-05,0.008
-4.088E-05,0.008
-4.086E-05,0.016
-4.084E-05,0.008
-4.082E-05,0.008
-4.080E-05,0.000
-4.078E-05,0.016
-4.076E-05,0.000
-4.074E-05,0.016
-4.072E-05,0.008
-4.070E-05,0.008
-4.068E-05,0.008
-4.066E-05,0.008
-4.064E-05,0.000
-4.062E-05,0.008
-4.060E-05,0.016
-4.058E-05,0.016
-4.056E-05,0.008
-4.054E-05,0.016
-4.052E-05,0.008
-4.050E-05,0.008
-4.048E-05,0.016
-4.046E-05,0.000
-4.044E-05,0.016
-4.042E-05,0.000
-4.040E-05,0.016
-4.038E-05,0.016
-4.036E-05,0.008
-4.034E-05,0.016
-4.032E-05,0.016
-4.030E-05,0.008
-4.028E-05,0.016
-4.026E-05,0.008
-4.024E-05,0.008
-4.022E-05,0.016
-4.020E-05,0.016
-4.018E-05,0.008
-4.016E-05,0.000
-4.014E-05,0.008
-4.012E-05,0.024
-4.010E-05,0.008
-4.008E-05,0.000
-4.006E-05,0.008
-4.004E-05,0.008
-4.002E-05,0.000
-4.000E-05,0.008
-3.998E-05,0.016
-3.996E-05,0.016
-3.994E-05,0.008
-3.992E-05,0.008
-3.990E-05,0.008
-3.988E-05,0.008
-3.986E-05,0.016
-3.984E-05,0.000
-3.982E-05,0.008
-3.980E-05,0.016
-3.978E-05,0.008
-3.976E-05,0.000
-3.974E-05,0.016
-3.972E-05,0.000
-3.970E-05,0.016
-3.968E-05,0.016
-3.966E-05,0.000
-3.964E-05,0.016
-3.962E-05,0.016
-3.960E-05,0.008
-3.958E-05,0.016
-3.956E-05,0.008
-3.954E-05,0.008
-3.952E-05,0.024
-3.950E-05,0.008
-3.948E-05,0.008
-3.946E-05,0.016
-3.944E-05,0.000
-3.942E-05,0.008
-3.940E-05,0.000
-3.938E-05,0.000
-3.936E-05,0.024
-3.934E-05,0.016
-3.932E-05,0.008
-3.930E-05,0.016
-3.928E-05,0.008
-3.926E-05,0.008
-3.924E-05,0.000
-3.922E-05,0.008
-3.920E-05,0.016
-3.918E-05,0.008
-3.916E-05,0.016
-3.914E-05,0.008
-3.912E-05,0.008
-3.910E-05,0.016
-3.908E-05,0.000
-3.906E-05,0.016
-3.904E-05,0.024
-3.902E-05,0.008
-3.900E-05,0.016
-3.898E-05,0.016
-3.896E-05,0.008
-3.894E-05,0.016
-3.892E-05,0.008
-3.890E-05,0.000
-3.888E-05,0.008
-3.886E-05,0.016
-3.884E-05,0.008
-3.882E-05,0.024
-3.880E-05,0.008
-3.878E-05,0.000
-3.876E-05,0.008
-3.874E-05,0.008
-3.872E-05,0.008
-3.870E-05,0.000
-3.868E-05,0.016
-3.866E-05,0.016
-3.864E-05,0.008
-3.862E-05,0.016
-3.860E-05,0.016
-3.858E-05,0.008
-3.856E-05,0.024
-3.854E-05,0.024
-3.852E-05,0.016
-3.850E-05,0.016
-3.848E-05,0.008
-3.846E-05,0.000
-3.844E-05,0.016
-3.842E-05,0.008
-3.840E-05,0.000
-3.838E-05,0.008
-3.836E-05,0.016
-3.834E-05,0.008
-3.832E-05,0.016
-3.830E-05,0.000
-3.828E-05,0.008
-3.826E-05,0.000
-3.824E-05,0.016
-3.822E-05,0.016
-3.820E-05,0.008
-3.818E-05,0.016
-3.816E-05,0.016
-3.814E-05,0.016
-3.812E-05,0.016
-3.810E-05,0.016
-3.808E-05,0.008
-3.806E-05,0.008
-3.804E-05,0.016
-3.802E-05,0.008
-3.800E-05,0.000
-3.798E-05,0.008
