#timebase=2000000(ps)
,#voltbase=500000(mv/100)
#size=4000
-2.655E-05,-0.040
-2.654E-05,-0.020
-2.653E-05,-0.020
-2.652E-05,-0.020
-2.651E-05,0.020
-2.650E-05,0.020
-2.649E-05,0.060
-2.648E-05,0.080
-2.647E-05,0.040
-2.646E-05,0.080
-2.645E-05,0.080
-2.644E-05,0.040
-2.643E-05,0.080
-2.642E-05,0.060
-2.641E-05,0.060
-2.640E-05,0.080
-2.639E-05,0.200
-2.638E-05,0.240
-2.637E-05,0.140
-2.636E-05,0.160
-2.635E-05,0.140
-2.634E-05,0.060
-2.633E-05,0.000
-2.632E-05,0.000
-2.631E-05,0.040
-2.630E-05,0.040
-2.629E-05,0.040
-2.628E-05,0.040
-2.627E-05,0.000
-2.626E-05,0.000
-2.625E-05,0.000
-2.624E-05,-0.040
-2.623E-05,-0.040
-2.622E-05,-0.040
-2.621E-05,0.000
-2.620E-05,-0.080
-2.619E-05,-0.020
-2.618E-05,-0.060
-2.617E-05,-0.060
-2.616E-05,-0.020
-2.615E-05,-0.080
-2.614E-05,-0.040
-2.613E-05,0.020
-2.612E-05,0.140
-2.611E-05,0.060
-2.610E-05,0.060
-2.609E-05,0.120
-2.608E-05,0.040
-2.607E-05,0.000
-2.606E-05,0.060
-2.605E-05,0.060
-2.604E-05,0.060
-2.603E-05,0.040
-2.602E-05,0.080
-2.601E-05,0.140
-2.600E-05,0.240
-2.599E-05,0.180
-2.598E-05,0.100
-2.597E-05,0.000
-2.596E-05,-0.100
-2.595E-05,-0.220
-2.594E-05,-0.200
-2.593E-05,-0.160
-2.592E-05,-0.020
-2.591E-05,0.300
-2.590E-05,0.800
-2.589E-05,1.280
-2.588E-05,1.520
-2.587E-05,1.580
-2.586E-05,1.260
-2.585E-05,0.760
-2.584E-05,0.240
-2.583E-05,-0.120
-2.582E-05,-0.520
-2.581E-05,-0.700
-2.580E-05,-0.720
-2.579E-05,-0.800
-2.578E-05,-0.960
-2.577E-05,-1.220
-2.576E-05,-1.380
-2.575E-05,-1.340
-2.574E-05,-1.340
-2.573E-05,-1.020
-2.572E-05,-0.660
-2.571E-05,-0.480
-2.570E-05,-0.180
-2.569E-05,-0.220
-2.568E-05,-0.060
-2.567E-05,0.020
-2.566E-05,0.140
-2.565E-05,0.500
-2.564E-05,0.760
-2.563E-05,0.880
-2.562E-05,0.840
-2.561E-05,0.660
-2.560E-05,0.580
-2.559E-05,0.440
-2.558E-05,0.300
-2.557E-05,0.240
-2.556E-05,0.180
-2.555E-05,0.000
-2.554E-05,-0.300
-2.553E-05,-0.520
-2.552E-05,-0.680
-2.551E-05,-0.720
-2.550E-05,-0.680
-2.549E-05,-0.500
-2.548E-05,-0.260
-2.547E-05,0.000
-2.546E-05,0.220
-2.545E-05,0.420
-2.544E-05,0.600
-2.543E-05,0.780
-2.542E-05,0.900
-2.541E-05,0.980
-2.540E-05,1.020
-2.539E-05,1.000
-2.538E-05,0.960
-2.537E-05,0.820
-2.536E-05,0.620
-2.535E-05,0.400
-2.534E-05,0.160
-2.533E-05,-0.040
-2.532E-05,-0.260
-2.531E-05,-0.380
-2.530E-05,-0.520
-2.529E-05,-0.560
-2.528E-05,-0.600
-2.527E-05,-0.600
-2.526E-05,-0.560
-2.525E-05,-0.580
-2.524E-05,-0.540
-2.523E-05,-0.420
-2.522E-05,-0.340
-2.521E-05,-0.240
-2.520E-05,-0.100
-2.519E-05,0.020
-2.518E-05,0.120
-2.517E-05,0.260
-2.516E-05,0.320
-2.515E-05,0.400
-2.514E-05,0.440
-2.513E-05,0.420
-2.512E-05,0.400
-2.511E-05,0.260
-2.510E-05,0.180
-2.509E-05,0.060
-2.508E-05,-0.080
-2.507E-05,-0.220
