#timebase=2000000(ps)
,#voltbase=500000(mv/100)
#size=4000
-1.745E-05,0.020
-1.744E-05,0.040
-1.743E-05,0.040
-1.742E-05,0.040
-1.741E-05,0.040
-1.740E-05,0.040
-1.739E-05,0.080
-1.738E-05,0.080
-1.737E-05,0.060
-1.736E-05,0.080
-1.735E-05,0.040
-1.734E-05,0.040
-1.733E-05,0.040
-1.732E-05,0.060
-1.731E-05,0.040
-1.730E-05,0.060
-1.729E-05,0.060
-1.728E-05,0.060
-1.727E-05,0.040
-1.726E-05,0.040
-1.725E-05,0.040
-1.724E-05,0.060
-1.723E-05,0.060
-1.722E-05,0.040
-1.721E-05,0.040
-1.720E-05,0.080
-1.719E-05,0.060
-1.718E-05,0.040
-1.717E-05,0.060
-1.716E-05,0.020
-1.715E-05,0.040
-1.714E-05,0.060
-1.713E-05,0.040
-1.712E-05,0.060
-1.711E-05,0.060
-1.710E-05,0.040
-1.709E-05,0.080
-1.708E-05,0.040
-1.707E-05,0.040
-1.706E-05,0.060
-1.705E-05,0.040
-1.704E-05,0.040
-1.703E-05,0.040
-1.702E-05,0.040
-1.701E-05,0.060
-1.700E-05,0.060
-1.699E-05,0.080
-1.698E-05,0.040
-1.697E-05,0.060
-1.696E-05,0.060
-1.695E-05,0.040
-1.694E-05,0.040
-1.693E-05,0.080
-1.692E-05,0.080
-1.691E-05,0.080
-1.690E-05,0.040
-1.689E-05,0.040
-1.688E-05,0.020
-1.687E-05,0.060
-1.686E-05,0.060
-1.685E-05,0.040
-1.684E-05,0.060
-1.683E-05,0.040
-1.682E-05,0.060
-1.681E-05,0.040
-1.680E-05,0.060
-1.679E-05,0.060
-1.678E-05,0.060
-1.677E-05,0.060
-1.676E-05,0.080
-1.675E-05,0.040
-1.674E-05,0.040
-1.673E-05,0.040
-1.672E-05,0.060
-1.671E-05,0.040
-1.670E-05,0.040
-1.669E-05,0.060
-1.668E-05,0.020
-1.667E-05,0.040
-1.666E-05,0.040
-1.665E-05,0.080
-1.664E-05,0.060
-1.663E-05,0.040
-1.662E-05,0.060
-1.661E-05,0.040
-1.660E-05,0.060
-1.659E-05,0.040
-1.658E-05,0.060
-1.657E-05,0.040
-1.656E-05,0.040
-1.655E-05,0.040
-1.654E-05,0.060
-1.653E-05,0.040
-1.652E-05,0.040
-1.651E-05,0.060
-1.650E-05,0.000
-1.649E-05,0.020
-1.648E-05,0.060
-1.647E-05,0.040
-1.646E-05,0.040
-1.645E-05,0.040
-1.644E-05,0.040
-1.643E-05,0.040
-1.642E-05,0.020
-1.641E-05,0.020
-1.640E-05,0.020
-1.639E-05,0.040
-1.638E-05,0.040
-1.637E-05,0.060
-1.636E-05,0.020
-1.635E-05,0.060
-1.634E-05,0.040
-1.633E-05,0.060
-1.632E-05,0.040
-1.631E-05,0.040
-1.630E-05,0.060
-1.629E-05,0.020
-1.628E-05,0.060
-1.627E-05,0.040
-1.626E-05,0.040
-1.625E-05,0.060
-1.624E-05,0.060
-1.623E-05,0.060
-1.622E-05,0.040
-1.621E-05,0.040
-1.620E-05,0.100
-1.619E-05,0.040
-1.618E-05,0.060
-1.617E-05,0.040
-1.616E-05,0.060
-1.615E-05,0.060
-1.614E-05,0.040
-1.613E-05,0.020
-1.612E-05,0.040
-1.611E-05,0.060
-1.610E-05,0.060
-1.609E-05,0.060
-1.608E-05,0.080
-1.607E-05,0.040
-1.606E-05,0.040
-1.605E-05,0.060
-1.604E-05,0.040
-1.603E-05,0.040
-1.602E-05,0.060
-1.601E-05,0.060
-1.600E-05,0.060
-1.599E-05,0.020
-1.598E-05,0.060
-1.597E-05,0.060
-1.596E-05,0.080
-1.595E-05,0.040
-1.594E-05,0.060
-1.593E-05,0.020
-1.592E-05,0.040
-1.591E-05,0.060
-1.590E-05,0.040
-1.589E-05,0.080
-1.588E-05,0.080
-1.587E-05,0.060
-1.586E-05,0.060
-1.585E-05,0.040
-1.584E-05,0.040
-1.583E-05,0.040
-1.582E-05,0.040
-1.581E-05,0.040
-1.580E-05,0.040
-1.579E-05,0.040
-1.578E-05,0.060
-1.577E-05,0.040
-1.576E-05,0.060
-1.575E-05,0.080
-1.574E-05,0.060
-1.573E-05,0.060
-1.572E-05,0.040
-1.571E-05,0.060
-1.570E-05,0.060
-1.569E-05,0.040
-1.568E-05,0.040
-1.567E-05,0.060
-1.566E-05,0.040
-1.565E-05,0.060
-1.564E-05,0.060
-1.563E-05,0.040
-1.562E-05,0.020
-1.561E-05,0.080
-1.560E-05,0.060
-1.559E-05,0.060
-1.558E-05,0.080
-1.557E-05,0.040
-1.556E-05,0.040
-1.555E-05,0.060
-1.554E-05,0.060
-1.553E-05,0.060
-1.552E-05,0.000
-1.551E-05,0.040
-1.550E-05,0.040
-1.549E-05,0.040
-1.548E-05,0.060
-1.547E-05,0.040
-1.546E-05,0.040
-1.545E-05,0.060
-1.544E-05,0.060
-1.543E-05,0.060
-1.542E-05,0.040
-1.541E-05,0.040
-1.540E-05,0.040
-1.539E-05,0.060
-1.538E-05,0.040
-1.537E-05,0.040
-1.536E-05,0.060
-1.535E-05,0.040
-1.534E-05,0.040
-1.533E-05,0.040
-1.532E-05,0.060
-1.531E-05,0.060
-1.530E-05,0.040
-1.529E-05,0.060
-1.528E-05,0.060
-1.527E-05,0.080
-1.526E-05,0.040
-1.525E-05,0.040
-1.524E-05,0.080
-1.523E-05,0.040
-1.522E-05,0.060
-1.521E-05,0.040
-1.520E-05,0.040
-1.519E-05,0.040
-1.518E-05,0.040
-1.517E-05,0.060
-1.516E-05,0.060
-1.515E-05,0.060
-1.514E-05,0.020
-1.513E-05,0.020
-1.512E-05,0.040
-1.511E-05,0.040
-1.510E-05,0.040
-1.509E-05,0.060
-1.508E-05,0.060
-1.507E-05,0.040
-1.506E-05,0.040
-1.505E-05,0.040
-1.504E-05,0.060
-1.503E-05,0.060
-1.502E-05,0.040
-1.501E-05,0.060
-1.500E-05,0.040
-1.499E-05,0.060
-1.498E-05,0.040
-1.497E-05,0.040
-1.496E-05,0.060
-1.495E-05,0.040
-1.494E-05,0.040
-1.493E-05,0.060
-1.492E-05,0.040
-1.491E-05,0.040
-1.490E-05,0.060
-1.489E-05,0.060
-1.488E-05,0.040
-1.487E-05,0.020
-1.486E-05,0.060
-1.485E-05,0.040
-1.484E-05,0.040
-1.483E-05,0.060
-1.482E-05,0.040
-1.481E-05,0.060
-1.480E-05,0.040
-1.479E-05,0.060
-1.478E-05,0.040
-1.477E-05,0.040
-1.476E-05,0.040
-1.475E-05,0.060
-1.474E-05,0.040
-1.473E-05,0.060
-1.472E-05,0.060
-1.471E-05,0.040
-1.470E-05,0.060
-1.469E-05,0.080
-1.468E-05,0.060
-1.467E-05,0.040
-1.466E-05,0.040
-1.465E-05,0.040
-1.464E-05,0.020
-1.463E-05,0.040
-1.462E-05,0.060
-1.461E-05,0.040
-1.460E-05,0.040
-1.459E-05,0.060
-1.458E-05,0.040
-1.457E-05,0.060
-1.456E-05,0.060
-1.455E-05,0.060
-1.454E-05,0.060
-1.453E-05,0.080
-1.452E-05,0.060
-1.451E-05,0.040
-1.450E-05,0.040
-1.449E-05,0.040
-1.448E-05,0.060
-1.447E-05,0.040
-1.446E-05,0.040
-1.445E-05,0.040
-1.444E-05,0.080
-1.443E-05,0.040
-1.442E-05,0.060
-1.441E-05,0.060
-1.440E-05,0.080
-1.439E-05,0.060
-1.438E-05,0.060
-1.437E-05,0.040
-1.436E-05,0.060
-1.435E-05,0.060
-1.434E-05,0.040
-1.433E-05,0.080
-1.432E-05,0.060
-1.431E-05,0.060
-1.430E-05,0.080
-1.429E-05,0.080
-1.428E-05,0.060
-1.427E-05,0.060
-1.426E-05,0.040
-1.425E-05,0.020
-1.424E-05,0.060
-1.423E-05,0.040
-1.422E-05,0.060
-1.421E-05,0.080
-1.420E-05,0.060
-1.419E-05,0.040
-1.418E-05,0.040
-1.417E-05,0.020
-1.416E-05,0.040
-1.415E-05,0.040
-1.414E-05,0.060
-1.413E-05,0.040
-1.412E-05,0.020
-1.411E-05,0.060
-1.410E-05,0.060
-1.409E-05,0.040
-1.408E-05,0.060
-1.407E-05,0.040
-1.406E-05,0.060
-1.405E-05,0.040
-1.404E-05,0.040
-1.403E-05,0.060
-1.402E-05,0.040
-1.401E-05,0.040
-1.400E-05,0.040
-1.399E-05,0.060
-1.398E-05,0.060
-1.397E-05,0.040
-1.396E-05,0.040
-1.395E-05,0.040
-1.394E-05,0.060
-1.393E-05,0.040
-1.392E-05,0.040
-1.391E-05,0.060
-1.390E-05,0.060
-1.389E-05,0.040
-1.388E-05,0.060
-1.387E-05,0.040
-1.386E-05,0.060
-1.385E-05,0.080
-1.384E-05,0.040
-1.383E-05,0.040
-1.382E-05,0.060
-1.381E-05,0.080
-1.380E-05,0.060
-1.379E-05,0.060
-1.378E-05,0.060
-1.377E-05,0.080
-1.376E-05,0.040
-1.375E-05,0.040
-1.374E-05,0.060
-1.373E-05,0.020
-1.372E-05,0.040
-1.371E-05,0.040
-1.370E-05,0.060
-1.369E-05,0.060
-1.368E-05,0.060
-1.367E-05,0.080
-1.366E-05,0.080
-1.365E-05,0.060
-1.364E-05,0.040
-1.363E-05,0.060
-1.362E-05,0.020
-1.361E-05,0.080
-1.360E-05,0.000
-1.359E-05,0.060
-1.358E-05,0.020
-1.357E-05,0.040
-1.356E-05,0.060
-1.355E-05,0.060
-1.354E-05,0.020
-1.353E-05,0.040
-1.352E-05,0.040
-1.351E-05,0.060
-1.350E-05,0.040
-1.349E-05,0.060
-1.348E-05,0.060
-1.347E-05,0.040
-1.346E-05,0.020
-1.345E-05,0.060
